user_id,profile_name,date,weekday,hour,event,social_event,is_study_planned,planned_minutes,estimated_quality,rationale
B_medium,Medium Student,2025-02-28,4,2,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-28,4,3,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-28,4,4,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-28,4,5,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-28,4,6,none,none,0,0,23,Free hour; quality 23
B_medium,Medium Student,2025-02-28,4,7,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-28,4,8,none,none,0,0,46,Free hour; quality 46
B_medium,Medium Student,2025-02-28,4,9,none,none,0,0,28,Free hour; quality 28
B_medium,Medium Student,2025-02-28,4,10,job_friday,none,0,0,4,Blocked by job_friday
B_medium,Medium Student,2025-02-28,4,11,appointment,appointment,0,0,0,Blocked by appointment
B_medium,Medium Student,2025-02-28,4,12,job_friday,none,0,0,2,Blocked by job_friday
B_medium,Medium Student,2025-02-28,4,13,job_friday,none,0,0,0,Blocked by job_friday
B_medium,Medium Student,2025-02-28,4,14,job_friday,none,0,0,2,Blocked by job_friday
B_medium,Medium Student,2025-02-28,4,15,job_friday,none,0,0,4,Blocked by job_friday
B_medium,Medium Student,2025-02-28,4,16,job_friday,none,0,0,26,Blocked by job_friday
B_medium,Medium Student,2025-02-28,4,17,none,none,1,45,68,Planned study 45min; quality 68
B_medium,Medium Student,2025-02-28,4,18,none,none,1,2,66,Planned study 2min; quality 66
B_medium,Medium Student,2025-02-28,4,19,none,none,1,5,81,Planned study 5min; quality 81
B_medium,Medium Student,2025-02-28,4,20,none,none,1,29,74,Planned study 29min; quality 74
B_medium,Medium Student,2025-02-28,4,21,none,none,1,39,72,Planned study 39min; quality 72
B_medium,Medium Student,2025-02-28,4,22,none,none,0,0,44,Free hour; quality 44
B_medium,Medium Student,2025-02-28,4,23,none,none,0,0,38,Free hour; quality 38
